"","CKU1","CKU3","CKU4","CKU5","CKU2","CLU1","CLU2","CLU3","CLU4","CLU5","JPU1","JPU2","JPU3","JPU4","JPU5","MHU1","MHU2","MHU3","MHU4","MHU5","YMU1","YMU2","YMU3","YMU4","YMU5"
"OTU3390.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3391.p:Rhizaria-Cercozoa.g:Thalassomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3392.p:Telonemia-Telonemia_X.g:Telonemia-Group-2_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3393.p:Rhizaria-Cercozoa.g:Glissomonadida_XX",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3394.p:Stramenopiles-Gyrista.g:Monodus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3395.p:Alveolata-Ciliophora.g:Scuticociliatia_2_XX",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3398.p:Alveolata-Ciliophora.g:Microthoracida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3399.p:Rhizaria-Cercozoa.g:Neocercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"OTU3401.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3402.p:Rhizaria-Cercozoa.g:Cavernomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3407.p:Discosea-Discosea_X.g:Balamuthiidae_X",0,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3409.p:Chlorophyta-Chlorophyta_X.g:Chlorococcum",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3411.p:Evosea-Evosea_X.g:Ceratiomyxella",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3414.p:Rhodophyta-Rhodophyta_X.g:Gracilariopsis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3417.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3419.p:Metamonada-Preaxostyla.g:Paratrimastix",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3423.p:Metamonada-Preaxostyla.g:Monocercomonoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3424.p:Alveolata-Ciliophora.g:Heterometopus",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3426.p:Evosea-Evosea_X.g:WIM1-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU3427.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3428.p:Discosea-Discosea_X.g:LKM74-lineage_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3432.p:Stramenopiles-Bigyra.g:MAST-11_X",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3433.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3436.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3439.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3442.p:Opisthokonta-Rotosphaerida.g:Nuclearia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3447.p:Stramenopiles-Gyrista.g:Bacillariophyceae_XXX",0,5,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"OTU3449.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3450.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3451.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU3453.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3454.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3455.p:Rhizaria-Cercozoa.g:Euglyphida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU3456.p:Opisthokonta-Rotosphaerida.g:Pompholyxophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU3458.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU3464.p:Rhizaria-Cercozoa.g:Rhogostoma-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0
"OTU3466.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3468.p:Tubulinea-Tubulinea_X.g:Flabellula",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3474.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3475.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonadales_XX",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3484.p:Streptophyta-Streptophyta_X.g:Streptophyta_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3489.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3491.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3492.p:Discosea-Discosea_X.g:Stenamoeba",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU3493.p:Opisthokonta-Choanoflagellata.g:Salpingoecidae_Group_C2_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3496.p:Rhizaria-Cercozoa.g:Thalassomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3497.p:Stramenopiles-Gyrista.g:Chrysophyceae_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3499.p:Evosea-Evosea_X.g:Angulamoeba",0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3501.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3502.p:Alveolata-Dinoflagellata.g:Luciella",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3504.p:Tubulinea-Tubulinea_X.g:Flabellulidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3506.p:Stramenopiles-Bigyra.g:Thraustochytrium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3507.p:Rhizaria-Cercozoa.g:he2-lineage_X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3509.p:Rhizaria-Cercozoa.g:Neocercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3510.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3513.p:Rhizaria-Cercozoa.g:Thalassomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3515.p:Stramenopiles-Gyrista.g:Paraphysomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3517.p:Stramenopiles-Gyrista.g:MAST-2C",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3519.p:Alveolata-Chrompodellids.g:Colpodella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3520.p:Stramenopiles-Gyrista.g:Leptomitales_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3521.p:Stramenopiles-Bigyra.g:Anoeca",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3523.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3524.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"OTU3525.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3526.p:Evosea-Evosea_X.g:Nematostelium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3527.p:Metamonada-Preaxostyla.g:Paratrimastix",0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3528.p:Rhizaria-Cercozoa.g:sm27-lineage_X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3529.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3530.p:Alveolata-Chrompodellids.g:Colpodellidae2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3532.p:Tubulinea-Tubulinea_X.g:Phryganella",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3533.p:Tubulinea-Tubulinea_X.g:Hartmannellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU3534.p:Stramenopiles-Gyrista.g:Bacteriastrum",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3535.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3537.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3539.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3544.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3546.p:Rhizaria-Cercozoa.g:Vernalophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3551.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU3552.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3553.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3558.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU3561.p:Chlorophyta-Chlorophyta_X.g:Chlorococcum",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU3565.p:Tubulinea-Tubulinea_X.g:Hartmannellidae_X",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"OTU3568.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,1
"OTU3569.p:Rhizaria-Cercozoa.g:Filosa-Sarcomonadea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3572.p:Rhizaria-Cercozoa.g:Eocercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3575.p:Alveolata-Ciliophora.g:Scuticociliatia_2_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU3583.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3586.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU3590.p:Discosea-Discosea_X.g:Mycamoeba",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3594.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU3595.p:Evosea-Evosea_X.g:Angulamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU3600.p:Alveolata-Ciliophora.g:Exocolpoda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3605.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3616.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU3621.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3622.p:Stramenopiles-Gyrista.g:Ochromonadales_clade-XI_X",0,0,0,0,0,0,0,2,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
"OTU3629.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3635.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3640.p:Alveolata-Ciliophora.g:Colpoda",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
"OTU3644.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3645.p:Stramenopiles-Bigyra.g:Labyrinthulomycetes_LAB13_X",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3650.p:Tubulinea-Tubulinea_X.g:Flabellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3652.p:Tubulinea-Tubulinea_X.g:Copromyxa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3658.p:Alveolata-Chrompodellids.g:Voromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3662.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3663.p:Chlorophyta-Chlorophyta_X.g:Chlorosarcinopsis",1,10,2,0,3,0,0,0,0,0,6,1,2,0,1,0,0,0,0,1,0,0,0,0,0
"OTU3665.p:Stramenopiles-Gyrista.g:Chlorochromonas",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3666.p:Alveolata-Ciliophora.g:Urostomides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3667.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3669.p:Rhizaria-Cercozoa.g:Novel-Gran-6_X",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3670.p:Evosea-Eumycetozoa.g:Polysphondylium-Group-IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3674.p:Streptophyta-Streptophyta_X.g:Mesostigmatophyceae_XXX",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3678.p:Evosea-Eumycetozoa.g:Hyperamoeba",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3680.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3686.p:Alveolata-Ciliophora.g:Oxytrichidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3691.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3693.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3694.p:Rhizaria-Cercozoa.g:Cercozoa_XXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU3695.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3696.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3698.p:Telonemia-Telonemia_X.g:Telonemia-Group-2_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU3699.p:Stramenopiles-Gyrista.g:Pseudopleurochloris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"OTU3700.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3701.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU3705.p:Stramenopiles-Bigyra.g:Labyrinthulaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3707.p:Stramenopiles-Bigyra.g:Sorodiplophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU3708.p:Rhizaria-Cercozoa.g:Eocercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU3709.p:Stramenopiles-Bigyra.g:Fibrophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"OTU3712.p:Stramenopiles-Bigyra.g:Archerella",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU3717.p:Tubulinea-Tubulinea_X.g:Hartmannellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3720.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonas",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3721.p:Stramenopiles-Bigyra.g:Fibrophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3722.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3728.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU3755.p:Stramenopiles-Bigyra.g:Bicosoeca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3758.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3761.p:Evosea-Eumycetozoa.g:Cribraria",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3762.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU3763.p:Evosea-Evosea_X.g:ATCC50593-lineage_X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3765.p:Stramenopiles-Bigyra.g:Bicosoeca",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3766.p:Tubulinea-Tubulinea_X.g:Phryganella",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3767.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3769.p:Ancyromonadida-Ancyromonadida_X.g:Ancyromonadida_Group-1_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3770.p:Alveolata-Chrompodellids.g:Colpodella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3777.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3779.p:Tubulinea-Tubulinea_X.g:Rhizamoeba",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3780.p:Rhizaria-Cercozoa.g:Penardia-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3785.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU3787.p:Alveolata-Chrompodellids.g:Alphamonadea_ALPH2",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"OTU3790.p:Alveolata-Ciliophora.g:Bryometopus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3791.p:Rhizaria-Cercozoa.g:Fisculla",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3792.p:Alveolata-Ciliophora.g:Heterometopus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3797.p:Tubulinea-Tubulinea_X.g:Flabellula",0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3798.p:Streptophyta-Streptophyta_X.g:Klebsormidium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3799.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3802.p:Alveolata-Ciliophora.g:Litostomatea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3809.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"OTU3811.p:Chlorophyta-Chlorophyta_X.g:Tetracystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3813.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3814.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3829.p:Evosea-Evosea_X.g:Flamella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3835.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
